id,x,y,dir_x,dir_y
606,89.639427,71.627884,-0.603542,-0.797332
607,91.769875,65.985664,-0.968397,-0.249415
608,33.931164,61.535603,0.231206,0.972905
609,46.348770,91.955833,-0.510033,0.860155
610,53.594074,90.375549,-0.537659,0.843163
611,93.779213,68.736908,-0.947248,-0.320502
612,0.500970,34.192604,0.293468,0.955969
613,51.453659,26.446705,0.744402,0.667731
614,39.138683,41.783894,-0.664335,0.747435
615,16.949373,30.073576,-0.999165,0.040866
616,50.116062,69.472458,0.766115,0.642703
617,90.967133,96.023148,-0.646795,-0.762664
618,61.359200,4.633231,0.504294,-0.863532
619,8.495889,96.519943,0.820641,-0.571445
620,64.216301,33.351368,0.382532,-0.923942
621,77.113846,72.785072,-0.299361,-0.954140
622,41.257015,57.504528,-0.990504,0.137487
623,14.396025,47.339123,-0.831627,-0.555335
624,48.069279,42.063095,-0.941737,-0.336349
625,57.858086,64.357071,-0.269718,-0.962939
626,21.047632,46.224140,-0.566422,0.824115
627,92.372429,73.381569,0.962489,-0.271320
628,53.001549,75.785522,-0.792679,0.609640
629,6.130913,32.663197,-0.948058,0.318098
630,87.637527,86.322350,-0.754944,-0.655790
631,80.123291,20.123556,-0.532438,0.846469
632,41.366325,43.482922,0.859607,0.510956
633,5.915387,26.666922,-0.297307,0.954782
634,38.324482,69.012047,0.911680,0.410900
635,36.325100,31.338533,-0.849909,-0.526929
636,26.292271,56.960457,0.649526,0.760340
637,65.916725,44.390614,-0.387551,-0.921848
638,45.661682,42.573639,-0.865285,-0.501280
639,25.822872,10.181676,0.958636,-0.284633
640,55.046921,81.943512,0.293896,-0.955837
641,48.960999,39.262684,0.918329,-0.395819
642,48.524826,43.794132,0.192897,-0.981219
643,88.087280,57.006268,-0.919838,-0.392298
644,19.458118,86.124443,0.948970,-0.315367
645,24.641947,14.238607,0.863832,-0.503781
646,60.857594,12.405033,0.150319,-0.988638
647,28.857437,95.775375,0.071042,-0.997473
648,5.554460,89.244461,0.718977,-0.695034
649,51.380116,35.519180,-0.971254,-0.238045
650,57.880329,22.515285,-0.724722,0.689041
651,46.794151,40.902771,-0.999993,0.003624
652,79.039581,85.634003,0.492232,-0.870464
653,95.587013,64.372551,-0.999336,0.036423
654,4.006743,90.034744,0.367817,-0.929898
655,49.092670,29.387970,-0.994269,-0.106908
656,61.173878,30.831669,0.598226,-0.801327
657,91.225784,33.519558,-0.341806,-0.939770
658,76.681946,91.990837,0.514502,0.857489
659,56.176231,16.844917,-0.781621,0.623753
660,23.683802,19.837194,-0.422417,-0.906401
661,38.550541,35.308006,0.441475,0.897274
662,48.932087,31.082745,-0.997392,-0.072171
663,51.542179,95.243073,-0.325593,-0.945510
664,72.070282,82.410858,0.581790,0.813339
665,80.800468,8.369001,-0.941702,-0.336447
666,13.765874,63.448891,0.156965,0.987604
667,74.225266,16.468288,-0.156800,-0.987630
668,35.749611,44.259106,-0.999962,0.008753
669,94.053040,98.768692,-0.296240,-0.955114
670,30.944834,48.128250,0.376155,0.926557
671,73.086174,36.855831,-0.503259,0.864135
672,21.302502,39.465641,-0.882217,-0.470844
673,77.427505,44.581028,-0.397152,0.917753
674,93.850739,88.552071,-0.998787,0.049250
675,72.855179,69.032265,0.747564,-0.664189
676,45.130913,73.692276,0.928632,0.371003
677,95.659058,57.182652,-0.947880,-0.318628
678,34.841198,68.317528,-0.085171,0.996366
679,18.310802,64.464371,0.816641,0.577146
680,19.993725,80.392761,-0.825437,0.564494
681,54.864426,40.595612,-0.999432,-0.033696
682,4.740401,30.567451,-0.017592,-0.999845
683,36.775494,60.702827,-0.081824,0.996647
684,57.781380,11.473535,-0.056991,-0.998375
685,71.031563,54.100292,-0.997518,-0.070411
686,24.284245,54.465034,0.931599,-0.363489
687,53.633709,78.953239,-0.213631,0.976914
688,79.653763,54.230515,-0.999998,0.001836
689,1.900155,65.022766,-0.987003,0.160699
690,74.795708,46.686020,0.056044,0.998428
691,71.846863,20.814018,-0.186232,-0.982506
692,42.872387,74.304680,-0.086901,0.996217
693,70.330406,53.806217,0.148625,0.988894
694,20.101213,5.807078,0.959544,-0.281559
695,1.716866,81.523964,0.226159,0.974090
696,28.927620,61.886032,0.491776,0.870722
697,32.435749,83.029846,-0.829906,-0.557904
698,13.856679,82.774925,0.078580,-0.996908
699,88.558846,33.940231,-0.803329,-0.595536
700,40.026791,87.893608,-0.130921,0.991393
701,40.278435,7.215425,0.116347,-0.993209
702,20.922449,56.111900,0.614275,0.789092
703,5.413772,6.659073,0.618419,0.785849
704,1.521713,35.965664,-0.973410,-0.229071
705,45.365284,4.678538,-0.968263,0.249935
706,95.268654,80.217613,-0.928966,0.370166
707,44.244347,1.470212,-0.247535,0.968879
708,53.737789,3.743003,0.703431,0.710763
709,69.306992,94.444092,0.394006,0.919108
710,71.496948,10.836608,0.983498,-0.180918
711,83.346199,98.345795,-0.290600,-0.956845
712,55.711868,12.636423,-0.170695,-0.985324
713,74.269020,58.409790,-0.840788,0.541364
714,59.646515,64.103012,-0.999666,-0.025848
715,69.999504,40.831722,-0.140666,0.990057
716,35.013321,47.354176,-0.999920,-0.012685
717,42.118950,4.489518,0.260261,0.965538
718,93.459106,95.711952,-0.292748,-0.956190
719,14.562443,89.049759,0.340857,0.940115
720,92.945274,22.425318,0.840917,0.541163
721,95.489876,94.120674,0.753578,0.657358
722,22.443134,78.081932,0.445337,-0.895363
723,36.267365,7.794127,0.335947,0.941881
724,51.806076,24.187813,0.350880,0.936420
725,63.504189,22.285664,-0.489931,-0.871761
726,92.905930,73.565445,0.802053,-0.597253
727,58.363716,41.172817,0.609079,-0.793110
728,61.679817,15.353557,-0.260748,-0.965407
729,33.448772,95.203568,0.163530,-0.986538
730,28.781290,57.644455,-0.330355,-0.943857
731,22.372734,61.258568,0.096287,-0.995354
732,66.264488,86.244675,0.038494,0.999259
733,68.657272,68.189919,-0.234411,0.972138
734,93.613335,25.567696,-0.489369,0.872077
735,2.171201,47.787472,-0.217018,0.976168
736,9.464359,93.394173,-0.045740,0.998953
737,90.006256,95.368965,-0.888874,-0.458151
738,36.293873,4.635710,-0.024463,0.999701
739,27.066324,42.997082,-0.134148,-0.990961
740,70.710556,98.282661,0.983241,-0.182308
741,85.595459,41.204010,0.157699,-0.987487
742,38.749908,65.048256,-0.241595,0.970377
743,56.553905,35.497616,-0.969389,-0.245529
744,31.311125,49.655750,0.058748,-0.998273
745,64.421082,28.791216,-0.974499,0.224391
746,35.835300,45.886566,-0.239968,-0.970781
747,67.915749,90.225548,0.741580,0.670864
748,76.979599,88.961235,0.747729,-0.664004
749,73.416107,44.347672,0.301217,0.953556
750,95.795959,90.091927,-0.999483,-0.032147
751,61.073624,56.730427,0.206557,0.978435
752,87.832260,51.218876,-0.932758,-0.360502
753,70.692093,56.332485,-0.924700,-0.380695
754,93.612518,89.855278,-0.831591,0.555388
755,71.404327,47.906162,0.679861,0.733341
756,80.195824,87.943489,0.880690,0.473693
757,90.125641,8.506860,-0.922024,-0.387134
758,39.447556,20.044174,-0.412174,-0.911105
759,12.374201,88.653534,-0.872059,-0.489401
760,19.208069,77.983269,0.982234,0.187662
761,35.619514,96.935806,0.993152,0.116831
762,48.081898,36.259262,-0.898127,0.439736
763,64.344391,99.826279,-0.226394,-0.974036
764,53.648174,64.127953,-0.099985,0.994989
765,40.557270,82.929474,-0.471913,0.881645
766,63.140541,23.058685,0.267927,-0.963439
767,96.925789,28.466269,-0.991348,0.131260
768,89.784950,91.994759,-0.161966,-0.986796
769,83.092567,56.028088,-0.957098,-0.289765
770,11.145965,4.702408,0.875067,0.484001
771,22.755020,10.772658,-0.999995,0.003080
772,15.913551,67.891808,-0.663993,-0.747739
773,12.159215,99.020340,-0.357002,-0.934104
774,36.628349,46.990948,-0.994907,-0.100800
775,63.448048,58.212925,0.010944,0.999940
776,98.862717,95.706131,0.671657,0.740863
777,4.716639,5.679194,0.460760,-0.887525
778,16.929918,66.356010,0.926203,-0.377025
779,33.064209,98.527550,-0.595167,-0.803602
780,78.408951,82.760963,0.975102,0.221758
781,30.505877,16.714621,0.607630,-0.794220
782,45.630116,6.816051,-0.275400,-0.961330
783,93.775307,54.836147,-0.576995,-0.816748
784,32.161964,69.970100,-0.298464,0.954421
785,50.529755,25.434454,0.369103,0.929388
786,97.572777,20.353539,-0.777667,0.628677
787,81.370148,37.456882,0.828805,-0.559538
788,75.936600,4.295777,-0.861840,0.507180
789,23.134111,49.123260,0.812624,0.582789
790,72.466522,25.670393,0.048946,0.998801
791,4.670246,5.390763,0.674213,-0.738537
792,6.286093,48.509640,-0.785738,-0.618560
793,14.283489,17.310322,0.947758,-0.318990
794,71.397606,75.526840,0.090405,0.995905
795,51.097000,63.972462,0.442691,0.896675
796,44.801689,39.463238,0.283822,0.958877
797,36.185841,10.941648,0.999958,0.009201
798,11.367930,50.801662,0.992448,0.122665
799,91.803452,70.557922,-0.159225,0.987242
800,84.381248,15.340378,0.110401,-0.993887
801,93.420586,28.665737,-0.944348,-0.328948
802,74.691673,70.765900,-0.927722,0.373271
803,66.752747,71.212212,-0.925667,-0.378340
804,63.917870,59.858776,-0.918369,-0.395725
805,24.512615,62.952694,0.676196,-0.736722
806,76.039482,72.470039,0.009685,0.999953
807,86.090607,34.452732,-0.663887,0.747833
808,69.333412,56.571304,-0.997185,-0.074980
809,38.503269,36.274288,-0.694416,0.719574
810,57.406528,3.389727,-0.758295,0.651911
811,90.544647,60.113918,-0.992698,0.120627
812,12.312488,25.484503,0.411437,-0.911438
813,85.894562,80.589783,0.659757,-0.751479
814,6.510420,26.754576,0.421579,0.906792
815,50.422607,31.340109,-0.062717,0.998031
816,59.205109,94.917877,-0.993350,-0.115137
817,59.933441,13.841284,-0.582716,-0.812676
818,3.489086,38.624115,-0.994840,-0.101454
819,76.541092,95.480804,0.546585,0.837404
820,76.576363,76.165634,-0.271795,-0.962355
821,3.352867,88.066284,0.947624,0.319388
822,62.969749,8.705156,-0.670535,-0.741878
823,31.766275,9.841973,0.578809,0.815463
824,5.127344,63.732479,-0.877759,0.479102
825,33.621948,17.215841,0.984068,0.177791
826,68.291504,54.314281,-0.529355,0.848400
827,65.379860,7.952312,-0.991397,0.130890
828,72.610435,34.908669,-0.741645,-0.670793
829,81.648949,97.739624,-0.585675,-0.810546
830,4.007932,50.997570,0.800810,0.598919
831,9.145624,57.252514,0.829682,0.558236
832,32.577137,65.386055,0.433146,0.901324
833,86.472542,64.923103,-0.687039,-0.726620
834,62.601608,69.979424,-0.950490,0.310754
835,56.884418,37.492035,-0.953526,-0.301312
836,33.656483,67.166985,-0.862201,-0.506567
837,75.410019,95.611794,0.560789,-0.827958
838,13.736803,91.869560,-0.393935,-0.919138
839,53.795616,80.003670,-0.996196,-0.087146
840,9.523196,71.308586,-0.673538,0.739152
841,31.384706,65.150894,-0.778984,0.627044
842,2.789425,95.759621,0.650122,-0.759830
843,66.828674,58.498589,-0.252043,-0.967716
844,97.474976,65.963516,-0.734953,0.678118
845,91.437538,78.028336,0.251717,-0.967801
846,74.002975,95.445244,0.204392,-0.978889
847,18.673845,31.146681,-0.983619,0.180257
848,5.196471,41.714268,-0.188590,-0.982056
849,84.670998,5.136492,-0.433942,0.900941
850,22.876755,22.239540,0.107330,-0.994223
851,91.503372,94.329643,0.892857,-0.450339
852,32.336082,54.351181,0.990576,-0.136966
853,14.822277,62.611820,0.996962,-0.077892
854,20.555367,4.005933,0.326083,0.945341
855,94.012413,69.619331,-0.890814,0.454368
856,30.381458,29.784489,0.901157,-0.433492
857,30.542665,26.420643,-0.969201,-0.246273
858,41.769714,43.949783,0.158279,0.987394
859,45.451733,61.098370,-0.850318,0.526269
860,86.566978,67.514809,0.303813,-0.952732
861,79.265007,94.982849,-0.926629,-0.375976
862,55.406902,94.792236,-0.494311,-0.869285
863,40.544273,78.844139,-0.940564,0.339617
864,60.828739,33.477409,-0.917020,-0.398841
865,23.798059,7.170177,0.971528,0.236926
866,44.366039,67.329971,-0.992728,-0.120383
867,26.914467,4.051452,0.528749,0.848778
868,71.905167,27.786030,-0.945071,-0.326865
869,28.389380,57.614285,0.981778,-0.190030
870,51.897266,85.902557,0.465023,0.885299
871,4.332645,96.043045,0.759011,-0.651078
872,53.112587,49.720791,0.940843,0.338844
873,78.706863,22.165144,0.988857,-0.148869
874,4.438907,49.066002,-0.566260,0.824227
875,53.812843,24.219557,0.921896,0.387436
876,81.786713,98.010109,-0.781943,-0.623350
877,10.045998,64.748253,-0.887917,0.460005
878,37.210663,2.698177,0.026459,-0.999650
879,45.539356,70.302605,0.872623,-0.488394
880,4.024152,45.258743,-0.913177,-0.407563
881,74.825447,12.791137,-0.692537,0.721382
882,16.474123,72.842308,-0.423632,0.905834
883,18.237642,45.253677,-0.033113,0.999452
884,57.164547,32.078777,-0.988070,-0.154004
885,87.584732,25.620129,-0.756122,-0.654431
886,4.651595,28.456154,-0.841349,-0.540492
887,53.017479,83.760513,0.689496,-0.724290
888,17.332108,86.802277,-0.553923,0.832568
889,1.302720,5.502192,0.616390,0.787441
890,74.789268,15.508821,0.019646,0.999807
891,18.998959,92.099312,0.070911,-0.997483
892,6.297932,88.805649,-0.159298,0.987230
893,86.714073,38.538555,-0.188243,-0.982123
894,51.422028,69.490578,-0.481618,0.876381
895,45.418911,34.699329,0.868741,-0.495266
896,26.153429,77.408249,0.079204,0.996858
897,43.699547,87.632835,-0.854347,-0.519702
898,29.325377,52.379398,0.819210,0.573494
899,57.739048,55.983215,-0.468465,0.883482
900,2.496878,52.698303,-0.977125,-0.212665
901,35.577785,83.856155,-0.758522,0.651648
902,73.543091,8.985891,-0.885605,0.464440
903,13.064422,84.280327,0.306741,0.951793
904,32.445396,30.068193,-0.089056,0.996027
905,11.963418,70.084991,0.782363,-0.622823
906,62.062813,5.788312,-0.994767,0.102171
907,58.350365,15.908994,-0.946736,-0.322010
908,11.246603,54.430515,0.078507,0.996913
909,39.737495,60.254696,0.717651,0.696403
910,86.393021,33.802872,-0.628447,-0.777852
911,10.439548,58.650791,0.201161,0.979558
912,16.215218,23.083019,-0.561957,0.827166
913,12.859831,83.193977,-0.371257,-0.928530
914,91.248230,6.090791,-0.967613,0.252439
915,89.560051,23.730064,-0.999993,-0.003643
916,10.408691,36.804131,-0.803475,-0.595339
917,45.064526,44.745861,0.567463,0.823399
918,44.887138,91.397423,-0.076242,-0.997089
919,77.459175,62.530602,-0.940886,-0.338722
920,25.108734,21.536921,-0.160501,-0.987036
921,13.230814,89.185066,0.981486,-0.191534
922,55.963978,27.079893,-0.467614,-0.883933
923,68.031960,27.477140,-0.318029,0.948081
924,96.378677,62.960136,-0.684928,-0.728610
925,53.658360,86.880211,-0.260474,0.965481
926,75.549545,33.487171,-0.532414,0.846484
927,88.180367,30.278883,0.791831,-0.610740
928,57.645294,73.231636,-0.960051,-0.279826
929,41.118263,67.663483,-0.755173,-0.655526
930,55.852242,67.338028,-0.879818,0.475310
931,86.420685,91.602646,-0.941135,0.338032
932,97.663895,67.276604,0.819253,0.573433
933,94.029533,12.118352,-0.713871,0.700277
934,72.365265,48.821838,-0.817520,0.575900
935,9.013656,4.045513,0.991504,-0.130078
936,96.524666,98.022774,0.976395,0.215993
937,85.511124,53.295135,-0.978698,-0.205305
938,73.200188,61.879883,-0.127182,0.991879
939,36.424492,58.360744,0.263957,0.964534
940,13.973918,43.119892,0.761250,-0.648458
941,94.962746,26.988960,-0.977984,-0.208680
942,5.124376,27.579533,-0.994333,0.106306
943,46.483433,52.588741,0.340664,-0.940185
944,68.172363,69.636658,0.730336,-0.683088
945,45.778858,85.242615,-0.641204,0.767371
946,39.133804,24.340385,-0.919878,0.392204
947,5.789654,41.020699,0.172587,-0.984994
948,31.429817,92.434464,0.703240,0.710952
949,88.237427,7.930062,-0.619491,-0.785004
950,95.700722,53.992302,-0.288190,0.957573
951,6.513571,92.442589,0.944674,-0.328011
952,78.364868,86.927628,0.840856,0.541259
953,3.021662,36.948013,0.261510,0.965201
954,84.293144,66.051605,0.240368,-0.970682
955,23.838522,30.385902,-0.940479,0.339851
956,72.583862,50.903671,-0.861263,0.508160
957,53.000500,63.820011,-0.807770,0.589497
958,31.063202,46.789143,0.859420,-0.511270
959,14.220462,59.840511,0.544409,0.838820
960,3.205289,83.624374,0.966181,-0.257866
961,83.494942,95.287910,0.990668,0.136301
962,51.844543,92.715462,-0.451996,-0.892020
963,25.381847,6.289823,0.184121,-0.982904
964,57.115852,83.770424,0.999999,0.001145
965,48.869976,77.601921,-0.995721,0.092408
966,50.902161,67.777435,-0.092234,0.995737
967,9.144182,84.834152,0.786969,-0.616993
968,67.607430,96.644073,-0.066594,-0.997780
969,14.115259,3.054873,0.520306,-0.853980
970,13.308881,50.951530,0.562988,-0.826465
971,47.535686,20.959116,-0.784995,0.619502
972,30.948769,92.766899,-0.061333,-0.998117
973,77.671982,4.679644,0.961659,-0.274247
974,96.377052,69.821381,-0.987826,-0.155566
975,56.317429,85.584297,-0.482155,-0.876086
976,95.065048,38.359650,0.983949,-0.178452
977,36.258003,42.662117,-0.999425,0.033920
978,41.498596,86.892075,-0.999709,-0.024143
979,87.229622,87.458397,-0.937690,-0.347473
980,52.992622,4.245903,0.800958,0.598720
981,34.985901,30.434368,0.343667,0.939092
982,58.584904,78.364624,0.041926,0.999121
983,41.585983,77.662018,0.928847,0.370463
984,19.770428,84.129997,0.831055,-0.556190
985,52.605030,75.306541,0.003592,0.999994
986,34.670410,9.460924,0.995329,0.096539
987,91.197670,25.154568,-0.687898,0.725807
988,98.626068,63.750427,-0.335327,0.942102
989,57.725979,31.956282,0.953782,0.300500
990,81.910118,14.314772,0.611922,0.790918
991,20.227221,90.725571,0.041660,-0.999132
992,80.078743,16.283985,-0.789434,0.613835
993,14.025929,94.914116,0.450645,-0.892703
994,5.131681,28.377563,-0.262180,0.965019
995,83.119225,8.855771,0.709698,-0.704506
996,34.031380,34.502598,0.045678,0.998956
997,58.970791,50.568676,-0.966204,0.257779
998,74.983948,25.299492,-0.824061,0.566501
999,26.106127,10.733810,0.960543,0.278131
1000,6.292581,48.848164,0.624421,-0.781088
1001,13.819804,89.965927,0.777755,-0.628567
1002,70.231621,87.739899,-0.292620,0.956229
1003,59.140526,91.115410,-0.052956,-0.998597
1004,14.066790,39.199501,0.929431,-0.368996
1005,22.607517,48.273182,-0.951495,0.307663
1006,38.158428,32.679337,-0.369623,0.929182
1007,69.518166,34.473717,-0.416014,-0.909358
1008,20.320972,32.250206,-0.932470,-0.361248
1009,75.731758,13.143233,0.335031,0.942207
1010,89.509018,81.153801,-0.428512,0.903536
1011,53.423386,52.030502,0.293855,-0.955850
1012,91.051857,8.385385,-0.999330,0.036589
1013,14.241339,91.349007,0.238151,-0.971228
1014,25.907814,26.509293,0.756404,0.654105
1015,99.183441,98.567123,0.998009,0.063066
1016,86.591560,44.427433,0.804323,-0.594192
1017,22.372156,48.148010,0.931526,-0.363674
1018,92.232170,3.657439,-0.999291,0.037646
1019,6.408412,70.091759,0.481299,-0.876557
1020,83.376762,20.665258,0.071549,0.997437
1021,2.731281,32.547695,0.388577,0.921416
1022,20.159666,73.786575,-0.451443,0.892300
1023,23.355747,49.609650,-0.928068,0.372412
1024,56.063232,83.349983,-0.457660,0.889128
1025,90.089310,45.627312,-0.786971,0.616990
1026,93.037163,85.061111,-0.808430,-0.588592
1027,79.286674,86.523964,0.763671,0.645606
1028,72.369919,19.032505,-0.613986,-0.789317
1029,96.045578,72.926804,-0.903519,0.428548
1030,48.697704,3.049562,0.707221,-0.706992
1031,74.305641,82.994972,0.144652,0.989483
1032,24.475714,87.346428,-0.448375,0.893845
1033,70.276131,29.710144,0.558826,-0.829285
1034,51.372631,17.822439,0.946430,0.322909
1035,47.263325,12.002704,0.920650,-0.390389
1036,75.794502,95.910828,0.260091,0.965584
1037,21.836937,95.963562,0.164663,0.986350
1038,14.372877,73.150047,-0.890549,-0.454888
1039,93.194679,5.128657,0.239950,0.970785
1040,15.720887,77.956596,-0.856902,0.515479
1041,90.683922,29.316746,-0.980585,0.196095
1042,80.506981,45.681061,0.773499,-0.633798
1043,1.906609,50.804893,0.764551,-0.644563
1044,29.984465,21.209133,-1.000000,0.000491
1045,88.511757,85.210846,-0.814088,-0.580741
1046,70.057098,85.370270,0.166560,0.986031
1047,80.580292,59.423149,-0.493016,0.870020
1048,11.191442,83.789680,0.591939,-0.805983
1049,66.472992,16.323154,-0.883617,-0.468210
1050,78.596375,30.186249,0.698568,-0.715544
1051,50.346737,19.822256,-0.165644,0.986186
1052,91.105537,23.819481,0.737159,-0.675719
1053,75.454208,12.221957,-0.321944,0.946759
1054,68.382431,88.308037,0.988550,-0.150894
1055,61.386482,8.124380,-0.639752,-0.768581
1056,56.952446,4.962264,-0.996571,0.082743
1057,4.329847,54.465034,-0.996186,-0.087257
1058,19.357162,88.736916,0.923005,0.384788
1059,6.606658,20.561531,-0.992016,0.126108
1060,26.035500,86.386284,0.997965,0.063758
1061,24.802416,73.110168,-0.253655,0.967295
1062,50.104675,80.676315,0.444172,0.895942
1063,64.989204,79.159752,-0.661382,-0.750050
1064,93.144775,88.162422,-0.877556,-0.479474
1065,31.230461,89.766731,0.153265,-0.988185
1066,19.933504,15.444200,0.734625,0.678473
1067,32.364922,42.778694,-0.837819,0.545947
1068,70.518837,54.751892,-0.859457,0.511208
1069,23.018902,90.189598,0.428882,0.903361
1070,36.368114,75.788666,0.441847,-0.897090
1071,35.844242,75.641335,0.911986,0.410222
1072,5.850719,90.198303,0.990980,-0.134007
1073,65.241951,51.474239,-0.644660,0.764469
1074,78.682533,80.951385,0.333189,-0.942860
1075,58.298767,60.403217,-0.608708,-0.793395
1076,93.843361,55.506565,0.412218,-0.911085
1077,55.672760,43.112427,0.156771,-0.987635
1078,10.331036,4.434023,0.936790,-0.349891
1079,21.383343,55.941189,-0.737019,0.675872
1080,36.286991,27.369612,-0.062551,-0.998042
1081,76.077560,39.136929,0.147069,0.989126
1082,48.466957,65.560890,-0.047334,0.998879
1083,58.796028,10.706472,-0.991542,0.129788
1084,48.371708,22.666536,0.974456,-0.224578
1085,47.689789,2.228703,0.559619,0.828750
1086,81.927513,62.539215,0.956027,-0.293280
1087,13.366416,95.810661,-0.981266,-0.192660
1088,20.103781,9.619315,0.773804,-0.633425
1089,15.382648,91.239761,-0.529786,0.848131
1090,55.587666,78.141800,0.962794,-0.270237
1091,18.811352,27.745459,-0.555039,0.831824
1092,95.078804,38.417358,0.976111,0.217272
1093,4.815244,7.714164,-0.195033,-0.980797
1094,80.299934,15.491512,0.266424,0.963856
1095,22.901789,3.986598,0.595287,-0.803513
1096,33.043377,7.497286,0.754397,-0.656419
1097,80.471970,15.388521,-0.289477,0.957185
1098,81.580101,34.320881,-0.070442,-0.997516
1099,44.241974,71.729897,0.365668,-0.930745
1100,48.258369,64.458969,-0.801852,0.597523
1101,82.887962,68.249306,-0.717570,-0.696486
1102,71.818802,16.790564,0.164174,0.986431
1103,2.255876,57.857029,-0.908778,0.417279
1104,31.322620,93.003029,0.973401,-0.229108
1105,65.621063,11.419003,-0.992723,0.120418
1106,98.668884,58.711338,-0.759905,0.650035
1107,37.015194,85.137169,-0.461348,0.887219
1108,3.255886,52.545532,0.998235,0.059395
1109,49.117401,6.480579,0.768537,0.639806
1110,86.507317,84.688278,-0.993755,-0.111583
1111,44.263218,71.838379,0.817051,-0.576565
1112,19.582455,88.329964,0.935578,-0.353121
1113,93.459358,6.032959,0.364474,-0.931214
1114,4.286767,64.423111,-0.143650,-0.989629
1115,44.103943,63.716221,-0.742883,0.669422
1116,96.829948,27.632208,-0.070223,-0.997531
1117,55.061874,59.485893,-0.525358,-0.850882
1118,58.448212,54.903603,0.412352,0.911025
1119,26.182852,84.333153,-0.299183,0.954196
1120,74.095375,17.769670,-0.974581,0.224036
1121,74.130440,92.778175,0.849517,0.527562
1122,92.430519,39.160461,-0.889725,0.456497
1123,6.075451,90.552422,0.532046,0.846716
1124,47.595337,94.844543,0.483924,-0.875110
1125,4.333588,22.586386,0.865916,-0.500189
1126,12.597281,79.106606,-0.660313,0.750991
1127,47.724617,85.967560,0.583805,0.811894
1128,75.150963,69.076927,-0.948670,0.316268
1129,73.576935,34.824261,-0.181329,-0.983423
1130,27.900444,84.412216,0.122659,-0.992449
1131,79.419220,24.783674,-0.999061,-0.043321
1132,41.588852,33.451969,0.812026,-0.583622
1133,89.494293,9.714672,-0.222748,0.974876
1134,8.088978,50.020519,-0.447086,0.894491
1135,38.719006,23.614094,-0.651582,-0.758578
1136,16.166574,5.404844,0.254013,-0.967201
1137,50.142689,52.886539,0.080024,-0.996793
1138,7.374992,28.672459,-0.480371,0.877066
1139,52.986938,6.734071,-0.596269,-0.802785
1140,8.697907,10.086228,0.150570,-0.988599
1141,49.025349,17.251680,0.976499,0.215520
1142,47.047062,82.122383,-0.332288,0.943178
1143,26.705919,22.409288,-0.809773,-0.586743
1144,73.609642,85.244926,0.442511,-0.896763
1145,72.613144,26.336838,-0.802467,-0.596697
1146,37.090649,17.413141,0.737422,0.675432
1147,14.738930,69.568436,0.039891,-0.999204
1148,79.742401,58.184814,0.340025,0.940417
1149,86.145119,40.922623,0.302991,-0.952993
1150,79.208946,9.831650,-0.977428,-0.211267
1151,90.611488,51.000881,-0.862805,-0.505538
1152,1.378465,45.334763,0.950412,0.310993
1153,38.988651,0.897070,-0.835101,0.550097
1154,43.846630,26.273951,0.732601,-0.680658
1155,80.906792,89.923820,0.418112,-0.908395
1156,27.542467,85.960281,0.998832,0.048311
1157,79.200363,62.368187,-0.583632,-0.812018
1158,41.819614,38.187050,-0.981061,-0.193698
1159,51.886650,61.961929,-0.628485,0.777821
1160,77.529205,76.404747,-0.559604,0.828760
1161,72.842331,3.557159,-0.493784,0.869584
1162,38.658699,6.605033,-0.610521,0.792000
1163,59.996758,75.731239,-0.959980,0.280067
1164,76.070114,85.240448,0.542664,-0.839950
1165,79.482323,11.563588,-0.987386,0.158329
1166,43.815323,42.462608,-0.956653,0.291229
1167,41.561588,13.285827,-0.478403,0.878140
1168,17.877810,48.988220,-0.936281,-0.351252
1169,73.211029,61.142735,-0.676260,0.736663
1170,19.990414,47.047012,-0.406564,-0.913622
1171,12.813811,25.168240,-0.345279,-0.938500
1172,40.291447,61.716278,-0.921615,0.388106
1173,89.824532,23.989750,-0.947937,0.318458
1174,42.501610,54.108967,-0.976497,-0.215529
1175,5.166333,84.594078,-0.819317,-0.573340
1176,51.462090,51.383369,-0.800889,0.598812
1177,95.951408,5.130935,-0.907491,-0.420071
1178,13.840655,71.293694,-0.999519,-0.031023
1179,95.640106,39.719112,0.781919,0.623380
1180,31.779257,23.929047,0.879757,-0.475423
1181,97.722076,71.729492,-0.888753,-0.458387
1182,53.723503,28.052580,-0.791156,-0.611614
1183,16.626059,27.209822,-0.986378,0.164492
1184,87.911720,14.387663,0.862872,0.505422
1185,7.478352,86.822845,0.482544,0.875872
1186,64.330757,27.595383,0.618224,-0.786002
1187,52.171722,54.699081,-0.566885,-0.823797
1188,35.735447,24.297272,-0.961540,0.274666
1189,3.740344,63.434376,-0.161992,-0.986792
1190,87.049194,72.422089,0.450703,-0.892674
1191,63.384315,60.249870,-0.918528,-0.395357
1192,65.598289,45.798931,-0.846941,0.531687
1193,53.598267,67.832077,0.781233,0.624239
1194,1.385550,72.470100,-0.502152,-0.864779
1195,11.875048,22.826300,0.999665,0.025868
1196,6.245042,54.062038,0.875266,-0.483642
1197,49.016342,62.967529,-0.402908,0.915241
1198,83.264275,69.639084,0.011572,-0.999933
1199,26.276554,74.429649,0.999815,-0.019234
1200,87.310738,47.348034,0.983522,0.180787
1201,29.173178,14.786435,0.755761,-0.654848
1202,7.531208,30.756687,-0.677692,-0.735346
